,subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,has_lift,is_exterior,has_terrace,has_parking,full_title,years_of_saving_for_26_35,years_of_saving_for_36_45,years_of_saving_for_46_55,years_of_saving_for_56_65
146,San Cristóbal,74.0,3,1.0,1,100000,0.0,1.0,0.0,0,"calle de Paterna, San Cristóbal, Madrid",5.189058728881737,8.195679796696314,2.9972118959107807,1.04639844256976
147,Butarque,97.0,2,1.0,0,210000,1.0,1.0,1.0,1,"calle Euskalduna, Butarque, Madrid",10.498793242156074,16.581956797966964,6.064126394052044,2.117131732641142
148,San Andrés,90.0,2,2.0,7,240000,1.0,1.0,0.0,1,"Ático en venta en calle Lenguas, San Andrés, Madrid",11.946902654867257,18.86912325285896,6.900557620817844,2.40914990266061
149,San Andrés,130.0,4,2.0,3,257000,1.0,1.0,1.0,0,"calle Huerta de villaverde, San Andrés, Madrid",12.767497988736928,20.165184243964422,7.37453531598513,2.574626865671642
150,San Andrés,49.0,2,1.0,0,84000,1.0,1.0,0.0,0,"plaza de Gómez Acebo, San Andrés, Madrid",4.416733708769107,6.975857687420585,2.5511152416356877,0.890655418559377
151,Los Rosales,151.0,3,2.0,6,314000,1.0,1.0,0.0,1,"calle Augustóbriga, 5, Los Rosales, Madrid",15.518905872888174,24.510800508259212,8.96375464684015,3.1294613887086307
152,San Cristóbal,69.0,3,1.0,4,107000,0.0,1.0,1.0,0,"Benimamet, San Cristóbal, Madrid",5.526950925181014,8.729351969504448,3.192379182156134,1.1145360155743025
153,Butarque,170.0,3,2.0,8,325000,1.0,1.0,1.0,1,"Ático en venta en calle Calcio, 20, Butarque, Madrid",16.049879324215606,25.34942820838628,9.270446096654275,3.236534717715769
154,Los Rosales,98.0,3,2.0,7,284900,1.0,1.0,0.0,1,"calle Flora Tristán, 10, Los Rosales, Madrid",14.114239742558327,22.29224904701398,8.152416356877323,2.846203763789747
155,San Andrés,50.0,1,1.0,7,135000,1.0,1.0,0.0,1,"calle Lenguas, 18 B, San Andrés, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
156,San Andrés,136.0,3,2.0,5,230000,1.0,1.0,1.0,1,"Ático en venta en calle Transversal Sexta, San Andrés, Madrid",11.464199517296862,18.106734434561627,6.621747211895911,2.311810512654121
157,Villaverde,80.0,3,1.0,3,163000,1.0,1.0,0.0,0,"Los Ángeles, Villaverde, Madrid",8.230088495575222,12.998729351969505,4.753717472118959,1.6596365996106424
158,San Andrés,95.0,3,1.0,2,185000,0.0,1.0,1.0,0,"camino Leganés, San Andrés, Madrid",9.29203539823009,14.675984752223634,5.367100371747212,1.873783257624919
159,Villaverde,56.0,3,1.0,5,80000,0.0,1.0,1.0,0,"Los Ángeles, Villaverde, Madrid",4.223652453740949,6.670902160101652,2.4395910780669143,0.8517196625567813
160,Los Rosales,43.0,1,1.0,0,84000,0.0,1.0,0.0,0,"calle Eduardo Minguito, Los Rosales, Madrid",4.416733708769107,6.975857687420585,2.5511152416356877,0.890655418559377
161,Villaverde,72.0,3,1.0,3,119900,1.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",6.149637972646822,9.712833545108005,3.5520446096654275,1.2401038286826735
162,Villaverde,100.0,4,2.0,1,154900,1.0,1.0,0.0,0,"Los Ángeles, Villaverde, Madrid",7.839098954143202,12.381194409148666,4.5278810408921935,1.580791693705386
163,Villaverde,70.0,3,1.0,4,119900,1.0,1.0,1.0,0,"Los Ángeles, Villaverde, Madrid",6.149637972646822,9.712833545108005,3.5520446096654275,1.2401038286826735
164,Villaverde,60.0,2,1.0,0,79900,0.0,1.0,0.0,0,"San Cristóbal, Villaverde, Madrid",4.218825422365246,6.663278271918679,2.436802973977695,0.8507462686567164
165,Villaverde,60.0,2,1.0,2,79900,0.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",4.218825422365246,6.663278271918679,2.436802973977695,0.8507462686567164
166,Villaverde,91.0,3,2.0,3,129900,0.0,1.0,0.0,0,"Los Ángeles, Villaverde, Madrid",6.632341110217216,10.475222363405337,3.8308550185873607,1.337443218689163
167,Villaverde,74.0,3,1.0,2,99900,0.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",5.184231697506034,8.188055908513341,2.9944237918215615,1.045425048669695
168,Butarque,110.0,3,2.0,5,275000,1.0,1.0,0.0,1,"calle Calcio, 15, Butarque, Madrid",13.636363636363637,21.53748411689962,7.87639405204461,2.7498377676833226
169,San Andrés,83.0,3,1.0,3,91500,0.0,1.0,1.0,0,"calle tordegrillos, San Andrés, Madrid",4.778761061946903,7.547649301143583,2.7602230483271377,0.963659961064244
170,San Andrés,65.0,2,1.0,1,86860,0.0,1.0,0.0,0,"calle Covachuelas, San Andrés, Madrid",4.554786806114239,7.193900889453621,2.6308550185873605,0.9184944841012329
171,Butarque,58.0,3,1.0,3,105000,0.0,1.0,0.0,0,"calle Concepción de la Oliva, Butarque, Madrid",5.430410297666935,8.57687420584498,3.136617100371747,1.0950681375730045
172,Butarque,115.0,3,2.0,6,216000,1.0,1.0,0.0,1,"calle de Berrocal, Butarque, Madrid",10.78841512469831,17.03939008894536,6.231412639405204,2.1755353666450357
173,San Andrés,82.0,3,1.0,4,120000,0.0,1.0,0.0,0,"paseo DE LAS MORERAS, San Andrés, Madrid",6.154465004022526,9.720457433290978,3.5548327137546467,1.2410772225827384
174,San Andrés,83.0,3,1.0,0,135000,1.0,1.0,0.0,0,"calle Huerta de Villaverde, San Andrés, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
175,Butarque,90.0,2,1.0,0,212000,1.0,1.0,0.0,0,"calle de Berrocal, Butarque, Madrid",10.595333869670153,16.73443456162643,6.119888475836431,2.13659961064244
176,San Cristóbal,95.0,2,2.0,5,184000,1.0,1.0,0.0,0,"GODELLA, San Cristóbal, Madrid",9.243765084473049,14.599745870393901,5.339219330855019,1.86404931862427
177,San Andrés,89.0,3,1.0,0,160000,0.0,1.0,1.0,0,"calle COLONIA BUTANO, San Andrés, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
178,Los Rosales,178.0,4,2.0,5,299990,1.0,1.0,0.0,1,"María de Echarri, Los Rosales, Madrid",14.84263877715205,23.44269377382465,8.57314126394052,2.993088903309539
179,Los Rosales,59.0,2,1.0,2,117000,0.0,1.0,1.0,0,"calle Fuente de la Capona, Los Rosales, Madrid",6.009654062751408,9.49174078780178,3.471189591078067,1.2118754055807917
180,Los Ángeles,100.0,4,1.0,0,165000,1.0,1.0,0.0,0,"calle de la Alegría de la Huerta, Los Ángeles, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
181,San Andrés,68.0,3,1.0,4,95000,0.0,1.0,1.0,0,"calle Puerto Lápice, San Andrés, Madrid",4.947707160096541,7.814485387547649,2.857806691449814,0.9977287475665152
182,Villaverde,50.0,2,1.0,2,106000,0.0,1.0,0.0,0,"San Andrés, Villaverde, Madrid",5.478680611423974,8.653113087674715,3.1644981412639406,1.1048020765736535
183,Villaverde,114.0,4,2.0,2,229000,1.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",11.415929203539823,18.030495552731892,6.593866171003717,2.302076573653472
184,San Andrés,81.0,3,2.0,3,155000,1.0,1.0,0.0,1,"calle Transversal Sexta, San Andrés, Madrid",7.843925985518906,12.388818297331639,4.530669144981412,1.581765087605451
185,Butarque,91.0,2,2.0,5,228208,1.0,1.0,1.0,1,"villaverde a perales, Butarque, Madrid",11.377699115044246,17.970114358322743,6.571784386617099,2.2943672939649575
186,Butarque,95.0,3,1.0,3,100000,0.0,1.0,0.0,0,"calle Tántalo, Butarque, Madrid",5.189058728881737,8.195679796696314,2.9972118959107807,1.04639844256976
187,Villaverde,80.0,3,1.0,0,140000,0.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",7.1198712791633145,11.245235069885641,4.112453531598513,1.435756002595717
188,Los Ángeles,80.0,3,1.0,3,165000,1.0,1.0,1.0,0,"calle Alcocer, Los Ángeles, Madrid",8.3266291230893,13.15120711562897,4.809479553903346,1.6791044776119404
189,San Cristóbal,60.0,2,1.0,5,73000,1.0,1.0,0.0,0,"Rocafort, San Cristóbal, Madrid",3.885760257441673,6.137229987293519,2.2444237918215615,0.7835820895522388
190,San Andrés,50.0,1,1.0,6,159000,1.0,1.0,0.0,1,"calle Lenguas, San Andrés, Madrid",8.037007240547064,12.693773824650572,4.642193308550186,1.6207008436080468
191,Villaverde,136.0,3,1.0,1,135990,0.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",6.926307320997586,10.939517153748412,4.000650557620818,1.3967229072031149
192,Los Ángeles,96.0,2,2.0,7,210000,1.0,1.0,1.0,1,"calle de Eduardo Barreiros, Los Ángeles, Madrid",10.498793242156074,16.581956797966964,6.064126394052044,2.117131732641142
193,Los Rosales,71.0,2,2.0,2,198000,1.0,1.0,0.0,0,"calle de Clara Schumann, Los Rosales, Madrid",9.919549477071602,15.667090216010164,5.729553903345725,2.000324464633355
194,Los Rosales,74.0,2,1.0,1,139900,0.0,1.0,0.0,0,"calle Diamante, Madrid, Los Rosales, Madrid",7.115044247787611,11.237611181702668,4.109665427509293,1.434782608695652
195,San Cristóbal,65.0,2,1.0,2,110000,0.0,1.0,0.0,0,"calle Moncada, San Cristóbal, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
196,Villaverde,93.0,3,1.0,9,160000,1.0,1.0,1.0,0,"Los Ángeles, Villaverde, Madrid",8.085277554304103,12.770012706480305,4.6700743494423795,1.6304347826086956
197,San Andrés,75.0,3,1.0,2,103000,0.0,1.0,1.0,0,"paseo de alberto palacios, San Andrés, Madrid",5.333869670152856,8.424396442185515,3.0808550185873607,1.0756002595717067
198,Los Rosales,63.0,3,1.0,1,100000,0.0,0.0,0.0,0,"calle Eduardo Minguito, 13, Los Rosales, Madrid",5.189058728881737,8.195679796696314,2.9972118959107807,1.04639844256976
199,Villaverde,65.0,3,1.0,4,90000,0.0,1.0,1.0,0,"San Andrés, Villaverde, Madrid",4.706355591311343,7.433290978398984,2.7184014869888475,0.9490590525632706
200,San Cristóbal,63.0,2,1.0,2,82260,1.0,1.0,0.0,0,"calle Benimamet, San Cristóbal, Madrid",4.332743362831859,6.843202033036849,2.502602230483271,0.8737183646982478
201,Villaverde,72.0,3,1.0,6,139400,1.0,1.0,1.0,0,"Los Ángeles, Villaverde, Madrid",7.090909090909091,11.199491740787801,4.095724907063197,1.4299156391953276
202,San Andrés,100.0,2,2.0,0,154900,1.0,1.0,0.0,1,"calle Principal, 16, San Andrés, Madrid",7.839098954143202,12.381194409148666,4.5278810408921935,1.580791693705386
203,San Andrés,90.0,3,2.0,3,155000,1.0,1.0,1.0,1,"calle Transversal Sexta, 10, San Andrés, Madrid",7.843925985518906,12.388818297331639,4.530669144981412,1.581765087605451
204,San Cristóbal,66.0,3,1.0,2,88000,0.0,1.0,0.0,0,"calle de Beniferri, San Cristóbal, Madrid",4.609814963797264,7.280813214739517,2.662639405204461,0.9295911745619727
205,Los Ángeles,102.0,3,2.0,5,225000,1.0,1.0,1.0,0,"calle Hermandad de Donantes de Sangre, 1, Los Ángeles, Madrid",11.222847948511665,17.72554002541296,6.482342007434944,2.2631408176508763
206,Villaverde,105.0,2,1.0,6,189000,1.0,1.0,1.0,1,"Los Rosales, Villaverde, Madrid",9.485116653258245,14.980940279542567,5.478624535315985,1.9127190136275145
207,Los Rosales,95.0,4,1.0,4,138000,0.0,1.0,1.0,0,"BENITA LOPEZ, Los Rosales, Madrid",7.0233306516492355,11.092757306226176,4.056691449814126,1.4162881245944192
208,Los Ángeles,120.0,3,1.0,2,195000,1.0,1.0,0.0,0,"avenida VERBENA DE LA PALOMA, 17, Los Ángeles, Madrid",9.774738535800482,15.438373570520966,5.645910780669145,1.971122647631408
209,Butarque,90.0,3,2.0,4,222000,1.0,1.0,0.0,1,"calle de la Esmaltina, 1, Butarque, Madrid",11.078037007240548,17.49682337992376,6.398698884758364,2.2339390006489293
210,Los Rosales,64.0,3,1.0,0,80500,0.0,1.0,1.0,0,"calle de Sáhara, 83, Los Rosales, Madrid",4.247787610619469,6.709021601016518,2.453531598513011,0.8565866320571057
211,Los Ángeles,80.0,3,1.0,3,182000,1.0,1.0,1.0,0,"calle la Dolorosa, 10, Los Ángeles, Madrid",9.14722445695897,14.447268106734434,5.283457249070632,1.8445814406229721
212,San Andrés,120.0,3,2.0,2,295000,0.0,1.0,1.0,1,"calle Antimonio, 7, San Andrés, Madrid",14.601769911504425,23.062261753494283,8.434014869888475,2.944516547696301
213,Los Ángeles,82.0,2,2.0,6,270000,1.0,1.0,0.0,1,"calle Eduardo Barreiros, 128, Los Ángeles, Madrid",13.39501206757844,21.156289707750954,7.7369888475836435,2.701168072680078
214,Butarque,81.0,3,1.0,3,116100,0.0,1.0,0.0,0,"calle Vicente Carballal, Butarque, Madrid",5.966210780370073,9.42312579415502,3.446096654275093,1.2031148604802075
215,Los Rosales,103.0,3,2.0,4,250000,1.0,1.0,0.0,1,"calle María Barrientos, 4, Los Rosales, Madrid",12.42960579243765,19.63151207115629,7.179368029739777,2.506489292667099
216,Villaverde,63.0,3,1.0,4,79900,0.0,1.0,1.0,0,"Los Ángeles, Villaverde, Madrid",4.218825422365246,6.663278271918679,2.436802973977695,0.8507462686567164
217,San Cristóbal,70.0,3,1.0,3,99000,1.0,1.0,0.0,0,"burjasot, San Cristóbal, Madrid",5.140788415124699,8.119440914866582,2.9693308550185873,1.0366645035691109
218,Villaverde,45.0,2,1.0,3,105000,0.0,1.0,0.0,0,"Los Rosales, Villaverde, Madrid",5.430410297666935,8.57687420584498,3.136617100371747,1.0950681375730045
219,Los Rosales,95.0,3,1.0,2,130000,0.0,1.0,1.0,0,"LEONOR GONGORA, Los Rosales, Madrid",6.6371681415929205,10.48284625158831,3.83364312267658,1.3384166125892278
220,Los Rosales,70.0,3,1.0,2,120000,0.0,1.0,0.0,0,"calle Santa Florencia, 15, Los Rosales, Madrid",6.154465004022526,9.720457433290978,3.5548327137546467,1.2410772225827384
221,Los Rosales,71.0,3,1.0,1,149000,1.0,1.0,0.0,0,"calle Villajoyosa, Los Rosales, Madrid",7.554304102976669,11.93138500635324,4.363382899628252,1.5233614536015574
222,Los Rosales,70.0,3,1.0,3,135000,1.0,1.0,0.0,0,"calle Villajoyosa, Los Rosales, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
223,Los Rosales,98.0,4,2.0,0,230000,1.0,1.0,1.0,0,"calle Ciudadanía, Los Rosales, Madrid",11.464199517296862,18.106734434561627,6.621747211895911,2.311810512654121
224,Los Ángeles,55.0,3,1.0,2,91000,0.0,1.0,0.0,0,"calle Arechavaleta, Los Ángeles, Madrid",4.754625905068383,7.509529860228716,2.746282527881041,0.9587929915639195
225,Los Rosales,115.0,4,1.0,1,184900,0.0,1.0,1.0,0,"calle Platino, Los Rosales, Madrid",9.287208366854385,14.668360864040661,5.364312267657993,1.872809863724854
226,San Cristóbal,68.0,3,1.0,4,83900,0.0,1.0,0.0,0,"calle de Rocafort, San Cristóbal, Madrid",4.411906677393403,6.968233799237611,2.5483271375464684,0.8896820246593121
227,San Andrés,120.0,3,1.0,2,180000,0.0,1.0,1.0,1,"calle de Gregorio Ortiz, 31, San Andrés, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
228,San Cristóbal,64.0,3,1.0,1,76000,0.0,1.0,0.0,0,"BENIFERRI, San Cristóbal, Madrid",4.030571198712791,6.365946632782719,2.3280669144981414,0.8127839065541856
229,Los Ángeles,92.0,4,1.0,5,163000,1.0,1.0,0.0,0,"paseo de Gigantes y Cabezudos, 42, Los Ángeles, Madrid",8.230088495575222,12.998729351969505,4.753717472118959,1.6596365996106424
230,Butarque,154.0,3,2.0,3,280000,1.0,1.0,1.0,1,"calle Limonita, 6, Butarque, Madrid",13.877715205148833,21.918678526048286,8.015799256505575,2.798507462686567
231,Los Rosales,105.0,3,2.0,0,180000,0.0,1.0,1.0,0,"Azufre, 3, Los Rosales, Madrid",9.05068382944489,14.294790343074968,5.227695167286245,1.8251135626216743
232,Villaverde,70.0,2,1.0,0,128000,0.0,1.0,0.0,0,"San Andrés, Villaverde, Madrid",6.5406275140788415,10.330368487928844,3.7778810408921935,1.3189487345879298
233,Villaverde,93.0,3,1.0,2,166200,1.0,1.0,1.0,0,"Los Ángeles, Villaverde, Madrid",8.384553499597747,13.24269377382465,4.842936802973978,1.690785204412719
234,Villaverde,86.0,3,1.0,4,129000,1.0,0.0,1.0,0,"San Andrés, Villaverde, Madrid",6.588897827835881,10.406607369758577,3.8057620817843865,1.3286826735885788
235,Villaverde,75.0,3,2.0,1,132000,0.0,1.0,0.0,0,"Los Ángeles, Villaverde, Madrid",6.7337087691069994,10.635324015247777,3.8894052044609664,1.3578844905905256
236,Villaverde,85.0,3,1.0,0,135000,0.0,1.0,0.0,0,"San Andrés, Villaverde, Madrid",6.878519710378117,10.864040660736975,3.9730483271375463,1.3870863075924724
237,Villaverde,65.0,2,1.0,0,99000,0.0,1.0,0.0,0,"San Andrés, Villaverde, Madrid",5.140788415124699,8.119440914866582,2.9693308550185873,1.0366645035691109
238,San Cristóbal,68.0,3,1.0,2,88000,0.0,1.0,0.0,0,"calle de Beniferri, San Cristóbal, Madrid",4.609814963797264,7.280813214739517,2.662639405204461,0.9295911745619727
239,Los Ángeles,75.0,3,1.0,5,110000,0.0,0.0,0.0,0,"calle el Huésped del Sevillano, Madrid, Los Ángeles, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
240,San Andrés,83.0,2,1.0,1,146000,1.0,1.0,1.0,0,"calle Magnesia, 12 , bis, San Andrés, Madrid",7.4094931617055515,11.70266836086404,4.279739776951673,1.4941596365996106
241,San Andrés,95.0,3,1.0,0,112000,0.0,0.0,1.0,0,"calle del Talco, 85, San Andrés, Madrid",5.76830249396621,9.110546378653114,3.3317843866171004,1.163205710577547
242,San Cristóbal,30.0,1,1.0,0,59000,0.0,1.0,0.0,0,"calle de Rocafort, 14 j, San Cristóbal, Madrid",3.2099758648431216,5.0698856416772555,1.854089219330855,0.6473069435431538
243,Butarque,53.0,1,1.0,6,146000,1.0,1.0,1.0,1,"maricara, Butarque, Madrid",7.4094931617055515,11.70266836086404,4.279739776951673,1.4941596365996106
244,Butarque,125.0,3,3.0,7,275000,1.0,1.0,1.0,0,"Ático en venta en calle Estefanita, 6, Butarque, Madrid",13.636363636363637,21.53748411689962,7.87639405204461,2.7498377676833226
245,Villaverde,153.0,4,2.0,1,178000,1.0,1.0,0.0,1,"San Andrés, Villaverde, Madrid",8.954143201930812,14.142312579415503,5.171933085501859,1.8056456846203763
246,Villaverde,86.0,3,1.0,4,129000,1.0,0.0,1.0,0,"San Andrés, Villaverde, Madrid",6.588897827835881,10.406607369758577,3.8057620817843865,1.3286826735885788
247,San Cristóbal,66.0,2,1.0,2,96000,0.0,1.0,0.0,0,"calle de Rocafort, San Cristóbal, Madrid",4.99597747385358,7.890724269377382,2.8856877323420074,1.007462686567164
248,San Cristóbal,63.0,3,1.0,4,82000,0.0,1.0,0.0,0,"calle de Benimamet, 6, San Cristóbal, Madrid",4.320193081255028,6.823379923761118,2.4953531598513012,0.8711875405580791
249,Villaverde,95.0,3,1.0,0,199000,0.0,1.0,0.0,1,"Urb. privada, San Andrés, Villaverde, Madrid",9.96781979082864,15.743329097839899,5.757434944237918,2.010058403634004
250,San Andrés,65.0,2,1.0,2,232000,1.0,1.0,0.0,1,"COBALTO, 22, San Andrés, Madrid",11.560740144810941,18.259212198221093,6.6775092936802976,2.3312783906554184
251,San Andrés,69.0,2,1.0,1,240000,1.0,1.0,0.0,0,"avenida REAL DE PINTO, 41, San Andrés, Madrid",11.946902654867257,18.86912325285896,6.900557620817844,2.40914990266061
252,San Andrés,90.0,3,2.0,4,172000,1.0,1.0,0.0,1,"transversal sexta, 1, San Andrés, Madrid",8.664521319388577,13.684879288437102,5.004646840148699,1.7472420506164827
253,Villaverde,60.0,3,1.0,2,82260,1.0,1.0,1.0,0,"Urb. Calle de Burjasot, San Cristóbal, Villaverde, Madrid",4.332743362831859,6.843202033036849,2.502602230483271,0.8737183646982478
254,Los Ángeles,65.0,2,1.0,0,109000,1.0,1.0,0.0,0,"calle de la del Manojo de Rosas, Los Ángeles, Madrid",5.623491552695093,8.881829733163913,3.2481412639405205,1.1340038935756003
255,Los Ángeles,115.0,4,1.0,1,133000,1.0,1.0,1.0,0,"Gigante y Cabezudo, 70, Los Ángeles, Madrid",6.781979082864039,10.71156289707751,3.91728624535316,1.3676184295911746
256,San Cristóbal,83.0,3,2.0,1,111000,1.0,1.0,0.0,0,"plaza Pinazo, San Cristóbal, Madrid",5.720032180209171,9.03430749682338,3.303903345724907,1.153471771576898
257,San Andrés,55.0,2,1.0,2,110000,0.0,1.0,0.0,0,"calle Doctor Pérez Domínguez s/n, San Andrés, Madrid",5.671761866452132,8.958068614993646,3.276022304832714,1.1437378325762493
258,Villaverde,80.0,2,2.0,1,179990,1.0,1.0,0.0,1,"Butarque, Villaverde, Madrid",9.05020112630732,14.29402795425667,5.227416356877323,1.8250162232316676
259,San Andrés,68.0,3,1.0,1,156000,0.0,1.0,0.0,0,"calle José del Pino Jiménez, San Andrés, Madrid",7.892196299275946,12.465057179161372,4.558550185873606,1.5914990266061
260,San Andrés,89.0,2,2.0,1,228000,1.0,1.0,0.0,0,"Magnesia, 18, San Andrés, Madrid",11.367658889782783,17.95425667090216,6.565985130111524,2.292342634652823
261,San Cristóbal,61.0,3,1.0,4,89000,0.0,1.0,0.0,0,"calle de Rocafort, San Cristóbal, Madrid",4.658085277554304,7.357052096569251,2.690520446096654,0.9393251135626217
262,San Cristóbal,68.0,3,1.0,2,94000,0.0,1.0,0.0,0,"calle Beniferri, San Cristóbal, Madrid",4.899436846339501,7.738246505717916,2.829925650557621,0.9879948085658663
263,Villaverde,92.0,3,2.0,4,175000,1.0,1.0,1.0,0,"Urb. Los Angeles, Los Ángeles, Villaverde, Madrid",8.809332260659694,13.913595933926302,5.088289962825279,1.7764438676184295
264,Villaverde,70.0,3,1.0,2,90000,0.0,1.0,0.0,0,"San Cristóbal, Villaverde, Madrid",4.706355591311343,7.433290978398984,2.7184014869888475,0.9490590525632706
265,Los Rosales,63.0,3,1.0,1,167000,1.0,1.0,0.0,0,"Sahara, Los Rosales, Madrid",8.423169750603378,13.303684879288436,4.865241635687732,1.6985723556132382
266,Villaverde,57.0,3,1.0,5,96000,0.0,1.0,0.0,0,"Los Ángeles, Villaverde, Madrid",4.99597747385358,7.890724269377382,2.8856877323420074,1.007462686567164
267,San Andrés,63.0,3,1.0,3,84000,0.0,1.0,0.0,0,"calle de los Cacereños, San Andrés, Madrid",4.416733708769107,6.975857687420585,2.5511152416356877,0.890655418559377
